JOB_POSTING_NAME,INTERVIEW_NAME,CANDIDATE_ID,INTERVIEWER_ID,SCORE,CREATEDAT_MS
Software Engineer – Intern,Onsite Coding Question #1,5489d0a0-605c-4917-9985-96a9ffe5061d,52209d66-bf7f-4cca-9c6b-2c633948bf35,3 - Hire,2018-10-15 19:17:07.636
Software Engineer – Intern,Phone Screen #1,5489d0a0-605c-4917-9985-96a9ffe5061d,2a1eafce-83dc-42d4-b423-096120f12dfb,4 - Strong Hire,2018-09-11 21:04:41.038
Software Engineer – Intern,Phone Screen #1,5489d0a0-605c-4917-9985-96a9ffe5061d,5a616cfd-b027-4313-972d-ac514544e7b7,4 - Strong Hire,2018-08-31 19:39:26.275
Software Engineer – Intern,Recruiter Phone Screen,5489d0a0-605c-4917-9985-96a9ffe5061d,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-08-23 22:35:37.818
Software Engineer – Intern,Onsite Value Fit Question - B,83cfa7d6-4584-41ee-8c8a-177b7a8b357a,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-11-20 01:29:50.657
Software Engineer – Intern,Onsite Coding Question #2,83cfa7d6-4584-41ee-8c8a-177b7a8b357a,522b9494-0bc1-4f68-8123-f63a9af90a26,4 - Strong Hire,2018-11-19 23:25:03.431
Software Engineer – Intern,Onsite Coding Question #1,83cfa7d6-4584-41ee-8c8a-177b7a8b357a,fea3236e-92eb-4bb9-87a5-81af670fd86a,4 - Strong Hire,2018-11-19 22:14:50.279
Software Engineer – Intern,Onsite Coding Question #1,83cfa7d6-4584-41ee-8c8a-177b7a8b357a,4a1937ff-da77-42a0-af48-bc20834a6288,4 - Strong Hire,2018-11-19 19:13:14.139
Software Engineer – Intern,Onsite Value Fit Question - A,83cfa7d6-4584-41ee-8c8a-177b7a8b357a,5983bf10-f2c8-4aad-b615-6c4c30201072,3 - Hire,2018-11-18 04:46:04.886
Software Engineer – Intern,Phone Screen #2,83cfa7d6-4584-41ee-8c8a-177b7a8b357a,ad76ac92-cc68-40fa-8c74-509305f4a028,4 - Strong Hire,2018-10-30 17:16:02.508
Software Engineer – Intern,Phone Screen #1,83cfa7d6-4584-41ee-8c8a-177b7a8b357a,7395d84f-07dd-4862-8b74-887a2a66a1d0,4 - Strong Hire,2018-10-23 17:41:06.165
Software Engineer – Intern,Phone Screen #1,83cfa7d6-4584-41ee-8c8a-177b7a8b357a,13a65a65-a780-46c8-a9f3-b8b064bb6132,4 - Strong Hire,2018-10-23 16:37:00.178
Software Engineer – Intern,Onsite Value Fit Question - B,15c6869b-953d-49fa-85ff-f4676edbe8e3,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-11-14 17:11:32.341
Software Engineer – Intern,Onsite Coding Question #1,15c6869b-953d-49fa-85ff-f4676edbe8e3,fea3236e-92eb-4bb9-87a5-81af670fd86a,4 - Strong Hire,2018-11-14 07:57:45.598
Software Engineer – Intern,Onsite Coding Question #2,15c6869b-953d-49fa-85ff-f4676edbe8e3,0e5bd2a1-323e-415f-b336-cde838ccadcb,4 - Strong Hire,2018-11-14 00:07:24.674
Software Engineer – Intern,Onsite Value Fit Question - A,15c6869b-953d-49fa-85ff-f4676edbe8e3,5983bf10-f2c8-4aad-b615-6c4c30201072,2 - No Hire,2018-11-13 20:55:52.224
Software Engineer – Intern,Phone Screen #2,15c6869b-953d-49fa-85ff-f4676edbe8e3,fff01408-4976-447f-aeea-c3f9a8b6081c,4 - Strong Hire,2018-11-02 18:02:27.916
Software Engineer – Intern,Phone Screen #1,15c6869b-953d-49fa-85ff-f4676edbe8e3,2c3b16db-568d-485b-af19-869ec3864d3d,4 - Strong Hire,2018-10-30 23:35:51.014
Software Engineer – Intern,Recruiter Phone Screen,15c6869b-953d-49fa-85ff-f4676edbe8e3,b647ea2e-94f8-4789-b301-f9deb7643fae,4 - Strong Hire,2018-10-25 16:59:41.759
Software Engineer – New Grad,Onsite Coding Question #2,420a25f1-e9c7-4c3b-944d-0a8c58d91ac2,c72f0175-3100-4410-a786-2760341aa0e5,4 - Strong Hire,2018-10-19 09:29:02.009
Software Engineer – New Grad,Onsite Coding Question #2,420a25f1-e9c7-4c3b-944d-0a8c58d91ac2,0e5bd2a1-323e-415f-b336-cde838ccadcb,4 - Strong Hire,2018-10-19 01:26:50.073
Software Engineer – New Grad,Onsite Coding Question #1,420a25f1-e9c7-4c3b-944d-0a8c58d91ac2,cfa46f0f-55fb-4ef0-846b-4be64b68e594,2 - No Hire,2018-10-18 23:26:05.583
Software Engineer – New Grad,Onsite Value Fit Question - B,420a25f1-e9c7-4c3b-944d-0a8c58d91ac2,1856f66f-938e-4ad2-85a9-0e60d97935e7,3 - Hire,2018-10-18 22:06:55.155
Software Engineer – New Grad,Onsite Coding Question #1,420a25f1-e9c7-4c3b-944d-0a8c58d91ac2,1dedfff4-60c6-4262-93d2-693db5ad64dd,2 - No Hire,2018-10-18 21:50:16.945
Software Engineer – New Grad,Onsite Value Fit Question - C,420a25f1-e9c7-4c3b-944d-0a8c58d91ac2,e2163b5a-b9bc-49f4-92c2-afec04f5ae09,4 - Strong Hire,2018-10-18 17:56:46.645
Software Engineer – New Grad,Phone Screen #2,420a25f1-e9c7-4c3b-944d-0a8c58d91ac2,bb231d23-2581-4f82-8508-773cbb6da11b,3 - Hire,2018-10-03 22:51:14.860
Software Engineer – New Grad,Phone Screen #2,420a25f1-e9c7-4c3b-944d-0a8c58d91ac2,4a1937ff-da77-42a0-af48-bc20834a6288,3 - Hire,2018-10-03 21:09:40.210
Software Engineer – New Grad,Recruiter Phone Screen,420a25f1-e9c7-4c3b-944d-0a8c58d91ac2,b647ea2e-94f8-4789-b301-f9deb7643fae,3 - Hire,2018-07-31 21:05:40.542
Software Engineer – Intern,Onsite Coding Question #2,b723fdbc-e5af-4c3d-a001-b883ad4b4714,522b9494-0bc1-4f68-8123-f63a9af90a26,4 - Strong Hire,2018-10-23 21:49:39.139
Software Engineer – Intern,Onsite Value Fit Question - A,b723fdbc-e5af-4c3d-a001-b883ad4b4714,5983bf10-f2c8-4aad-b615-6c4c30201072,3 - Hire,2018-10-23 21:17:16.925
Software Engineer – Intern,Onsite Coding Question #1,b723fdbc-e5af-4c3d-a001-b883ad4b4714,e0f3e92c-39e2-4839-af33-b37cd10a84bc,2 - No Hire,2018-10-23 19:07:09.232
Software Engineer – Intern,Phone Screen #2,b723fdbc-e5af-4c3d-a001-b883ad4b4714,ad76ac92-cc68-40fa-8c74-509305f4a028,4 - Strong Hire,2018-10-01 14:20:41.569
Software Engineer – Intern,Phone Screen #2,b723fdbc-e5af-4c3d-a001-b883ad4b4714,fea3236e-92eb-4bb9-87a5-81af670fd86a,4 - Strong Hire,2018-09-28 19:05:37.753
Software Engineer – Intern,Phone Screen #1,b723fdbc-e5af-4c3d-a001-b883ad4b4714,df5de17b-fd9f-45ac-8db2-7bd61d06feec,4 - Strong Hire,2018-09-22 16:08:27.164
